restName,dish_name,review
Hooters,grilled chicken sandwich and wise choice salad,"We have eaten here many times. We have never had bad service or food. We have ordered wings, fries, onion straws, chicken sliders, fried pickles, and ice cold beer. The last time we went I was a little disappointed in the cleanliness of the restaurant. They were not busy. The booths were dirty seats and tables. We switched twice looking for a clean area to eat in. This was the first time we have noticed the place being dirty. We will go back."
Hooters,grilled chicken sandwich and wise choice salad,"I give the extra star for the pretty waitresses...yeah, they did something right.

Anyway, do you like eating frozen bagged food dumped into a deep fryer while your waitress, in her tight shirt and short pants, flirts money out of you?  The soda was a bit watered down, the chicken was disgusting.  It's embarrassing how much the waitresses try to embezzle tips out if you.  Let's face it, this is what the guys go there for.  They certainly can't tell you that they go for the food...again, it was disgusting.  

My suggestion, if you want to meet women, join a dating site, if you want good food, go somewhere else.  In either case, don't go here."
Hooters,grilled chicken sandwich and wise choice salad,"I absolutely love this Hooters,  Every time I come in with my husband and teenaged son, the waitresses are always so pleasant and helpful.  I love their parmesan chicken wings so I keep going back for more.

Anyone saying that this place is demeaning to women, I say this. No one is forcing you to go here.   Nobody is forcing these girls to work here.  I am sure that these girls make nice tips as they are so friendly to the customers.  I wish a lot of other restaurants in Madison had waitresses half as friendly as the Hooters' girls.

Excellent location just off I-90.  Food has always been good.  It's not gourmet but good for bar food."
Hooters,hooters original buffalo chicken salad,"We have eaten here many times. We have never had bad service or food. We have ordered wings, fries, onion straws, chicken sliders, fried pickles, and ice cold beer. The last time we went I was a little disappointed in the cleanliness of the restaurant. They were not busy. The booths were dirty seats and tables. We switched twice looking for a clean area to eat in. This was the first time we have noticed the place being dirty. We will go back."
Hooters,hooters original buffalo chicken salad,"I give the extra star for the pretty waitresses...yeah, they did something right.

Anyway, do you like eating frozen bagged food dumped into a deep fryer while your waitress, in her tight shirt and short pants, flirts money out of you?  The soda was a bit watered down, the chicken was disgusting.  It's embarrassing how much the waitresses try to embezzle tips out if you.  Let's face it, this is what the guys go there for.  They certainly can't tell you that they go for the food...again, it was disgusting.  

My suggestion, if you want to meet women, join a dating site, if you want good food, go somewhere else.  In either case, don't go here."
Hooters,hooters original buffalo chicken salad,"I absolutely love this Hooters,  Every time I come in with my husband and teenaged son, the waitresses are always so pleasant and helpful.  I love their parmesan chicken wings so I keep going back for more.

Anyone saying that this place is demeaning to women, I say this. No one is forcing you to go here.   Nobody is forcing these girls to work here.  I am sure that these girls make nice tips as they are so friendly to the customers.  I wish a lot of other restaurants in Madison had waitresses half as friendly as the Hooters' girls.

Excellent location just off I-90.  Food has always been good.  It's not gourmet but good for bar food."
Hooters,chicken caesar salad,"We have eaten here many times. We have never had bad service or food. We have ordered wings, fries, onion straws, chicken sliders, fried pickles, and ice cold beer. The last time we went I was a little disappointed in the cleanliness of the restaurant. They were not busy. The booths were dirty seats and tables. We switched twice looking for a clean area to eat in. This was the first time we have noticed the place being dirty. We will go back."
Hooters,chicken caesar salad,"I give the extra star for the pretty waitresses...yeah, they did something right.

Anyway, do you like eating frozen bagged food dumped into a deep fryer while your waitress, in her tight shirt and short pants, flirts money out of you?  The soda was a bit watered down, the chicken was disgusting.  It's embarrassing how much the waitresses try to embezzle tips out if you.  Let's face it, this is what the guys go there for.  They certainly can't tell you that they go for the food...again, it was disgusting.  

My suggestion, if you want to meet women, join a dating site, if you want good food, go somewhere else.  In either case, don't go here."
Hooters,chicken caesar salad,"I absolutely love this Hooters,  Every time I come in with my husband and teenaged son, the waitresses are always so pleasant and helpful.  I love their parmesan chicken wings so I keep going back for more.

Anyone saying that this place is demeaning to women, I say this. No one is forcing you to go here.   Nobody is forcing these girls to work here.  I am sure that these girls make nice tips as they are so friendly to the customers.  I wish a lot of other restaurants in Madison had waitresses half as friendly as the Hooters' girls.

Excellent location just off I-90.  Food has always been good.  It's not gourmet but good for bar food."
Hooters,buffalo chicken quesadilla,"We have eaten here many times. We have never had bad service or food. We have ordered wings, fries, onion straws, chicken sliders, fried pickles, and ice cold beer. The last time we went I was a little disappointed in the cleanliness of the restaurant. They were not busy. The booths were dirty seats and tables. We switched twice looking for a clean area to eat in. This was the first time we have noticed the place being dirty. We will go back."
Hooters,buffalo chicken quesadilla,"I give the extra star for the pretty waitresses...yeah, they did something right.

Anyway, do you like eating frozen bagged food dumped into a deep fryer while your waitress, in her tight shirt and short pants, flirts money out of you?  The soda was a bit watered down, the chicken was disgusting.  It's embarrassing how much the waitresses try to embezzle tips out if you.  Let's face it, this is what the guys go there for.  They certainly can't tell you that they go for the food...again, it was disgusting.  

My suggestion, if you want to meet women, join a dating site, if you want good food, go somewhere else.  In either case, don't go here."
Hooters,buffalo chicken quesadilla,"I absolutely love this Hooters,  Every time I come in with my husband and teenaged son, the waitresses are always so pleasant and helpful.  I love their parmesan chicken wings so I keep going back for more.

Anyone saying that this place is demeaning to women, I say this. No one is forcing you to go here.   Nobody is forcing these girls to work here.  I am sure that these girls make nice tips as they are so friendly to the customers.  I wish a lot of other restaurants in Madison had waitresses half as friendly as the Hooters' girls.

Excellent location just off I-90.  Food has always been good.  It's not gourmet but good for bar food."
Hooters,chicken breast strips,"We have eaten here many times. We have never had bad service or food. We have ordered wings, fries, onion straws, chicken sliders, fried pickles, and ice cold beer. The last time we went I was a little disappointed in the cleanliness of the restaurant. They were not busy. The booths were dirty seats and tables. We switched twice looking for a clean area to eat in. This was the first time we have noticed the place being dirty. We will go back."
Hooters,chicken breast strips,"I give the extra star for the pretty waitresses...yeah, they did something right.

Anyway, do you like eating frozen bagged food dumped into a deep fryer while your waitress, in her tight shirt and short pants, flirts money out of you?  The soda was a bit watered down, the chicken was disgusting.  It's embarrassing how much the waitresses try to embezzle tips out if you.  Let's face it, this is what the guys go there for.  They certainly can't tell you that they go for the food...again, it was disgusting.  

My suggestion, if you want to meet women, join a dating site, if you want good food, go somewhere else.  In either case, don't go here."
Hooters,chicken breast strips,"I absolutely love this Hooters,  Every time I come in with my husband and teenaged son, the waitresses are always so pleasant and helpful.  I love their parmesan chicken wings so I keep going back for more.

Anyone saying that this place is demeaning to women, I say this. No one is forcing you to go here.   Nobody is forcing these girls to work here.  I am sure that these girls make nice tips as they are so friendly to the customers.  I wish a lot of other restaurants in Madison had waitresses half as friendly as the Hooters' girls.

Excellent location just off I-90.  Food has always been good.  It's not gourmet but good for bar food."
Hooters,chicken garden salad,"We have eaten here many times. We have never had bad service or food. We have ordered wings, fries, onion straws, chicken sliders, fried pickles, and ice cold beer. The last time we went I was a little disappointed in the cleanliness of the restaurant. They were not busy. The booths were dirty seats and tables. We switched twice looking for a clean area to eat in. This was the first time we have noticed the place being dirty. We will go back."
Hooters,chicken garden salad,"I give the extra star for the pretty waitresses...yeah, they did something right.

Anyway, do you like eating frozen bagged food dumped into a deep fryer while your waitress, in her tight shirt and short pants, flirts money out of you?  The soda was a bit watered down, the chicken was disgusting.  It's embarrassing how much the waitresses try to embezzle tips out if you.  Let's face it, this is what the guys go there for.  They certainly can't tell you that they go for the food...again, it was disgusting.  

My suggestion, if you want to meet women, join a dating site, if you want good food, go somewhere else.  In either case, don't go here."
Hooters,chicken garden salad,"I absolutely love this Hooters,  Every time I come in with my husband and teenaged son, the waitresses are always so pleasant and helpful.  I love their parmesan chicken wings so I keep going back for more.

Anyone saying that this place is demeaning to women, I say this. No one is forcing you to go here.   Nobody is forcing these girls to work here.  I am sure that these girls make nice tips as they are so friendly to the customers.  I wish a lot of other restaurants in Madison had waitresses half as friendly as the Hooters' girls.

Excellent location just off I-90.  Food has always been good.  It's not gourmet but good for bar food."
Hooters,hooters original buffalo chicken dip,"We have eaten here many times. We have never had bad service or food. We have ordered wings, fries, onion straws, chicken sliders, fried pickles, and ice cold beer. The last time we went I was a little disappointed in the cleanliness of the restaurant. They were not busy. The booths were dirty seats and tables. We switched twice looking for a clean area to eat in. This was the first time we have noticed the place being dirty. We will go back."
Hooters,hooters original buffalo chicken dip,"I give the extra star for the pretty waitresses...yeah, they did something right.

Anyway, do you like eating frozen bagged food dumped into a deep fryer while your waitress, in her tight shirt and short pants, flirts money out of you?  The soda was a bit watered down, the chicken was disgusting.  It's embarrassing how much the waitresses try to embezzle tips out if you.  Let's face it, this is what the guys go there for.  They certainly can't tell you that they go for the food...again, it was disgusting.  

My suggestion, if you want to meet women, join a dating site, if you want good food, go somewhere else.  In either case, don't go here."
Hooters,hooters original buffalo chicken dip,"I absolutely love this Hooters,  Every time I come in with my husband and teenaged son, the waitresses are always so pleasant and helpful.  I love their parmesan chicken wings so I keep going back for more.

Anyone saying that this place is demeaning to women, I say this. No one is forcing you to go here.   Nobody is forcing these girls to work here.  I am sure that these girls make nice tips as they are so friendly to the customers.  I wish a lot of other restaurants in Madison had waitresses half as friendly as the Hooters' girls.

Excellent location just off I-90.  Food has always been good.  It's not gourmet but good for bar food."
Hooters,hooters original buffalo chicken sandwich,"We have eaten here many times. We have never had bad service or food. We have ordered wings, fries, onion straws, chicken sliders, fried pickles, and ice cold beer. The last time we went I was a little disappointed in the cleanliness of the restaurant. They were not busy. The booths were dirty seats and tables. We switched twice looking for a clean area to eat in. This was the first time we have noticed the place being dirty. We will go back."
Hooters,hooters original buffalo chicken sandwich,"I give the extra star for the pretty waitresses...yeah, they did something right.

Anyway, do you like eating frozen bagged food dumped into a deep fryer while your waitress, in her tight shirt and short pants, flirts money out of you?  The soda was a bit watered down, the chicken was disgusting.  It's embarrassing how much the waitresses try to embezzle tips out if you.  Let's face it, this is what the guys go there for.  They certainly can't tell you that they go for the food...again, it was disgusting.  

My suggestion, if you want to meet women, join a dating site, if you want good food, go somewhere else.  In either case, don't go here."
Hooters,hooters original buffalo chicken sandwich,"I absolutely love this Hooters,  Every time I come in with my husband and teenaged son, the waitresses are always so pleasant and helpful.  I love their parmesan chicken wings so I keep going back for more.

Anyone saying that this place is demeaning to women, I say this. No one is forcing you to go here.   Nobody is forcing these girls to work here.  I am sure that these girls make nice tips as they are so friendly to the customers.  I wish a lot of other restaurants in Madison had waitresses half as friendly as the Hooters' girls.

Excellent location just off I-90.  Food has always been good.  It's not gourmet but good for bar food."
Hooters,hooters original buffalo chicken tacos,"We have eaten here many times. We have never had bad service or food. We have ordered wings, fries, onion straws, chicken sliders, fried pickles, and ice cold beer. The last time we went I was a little disappointed in the cleanliness of the restaurant. They were not busy. The booths were dirty seats and tables. We switched twice looking for a clean area to eat in. This was the first time we have noticed the place being dirty. We will go back."
Hooters,hooters original buffalo chicken tacos,"I give the extra star for the pretty waitresses...yeah, they did something right.

Anyway, do you like eating frozen bagged food dumped into a deep fryer while your waitress, in her tight shirt and short pants, flirts money out of you?  The soda was a bit watered down, the chicken was disgusting.  It's embarrassing how much the waitresses try to embezzle tips out if you.  Let's face it, this is what the guys go there for.  They certainly can't tell you that they go for the food...again, it was disgusting.  

My suggestion, if you want to meet women, join a dating site, if you want good food, go somewhere else.  In either case, don't go here."
Hooters,hooters original buffalo chicken tacos,"I absolutely love this Hooters,  Every time I come in with my husband and teenaged son, the waitresses are always so pleasant and helpful.  I love their parmesan chicken wings so I keep going back for more.

Anyone saying that this place is demeaning to women, I say this. No one is forcing you to go here.   Nobody is forcing these girls to work here.  I am sure that these girls make nice tips as they are so friendly to the customers.  I wish a lot of other restaurants in Madison had waitresses half as friendly as the Hooters' girls.

Excellent location just off I-90.  Food has always been good.  It's not gourmet but good for bar food."
Hooters,hooters original chicken strip cheese sandwich,"We have eaten here many times. We have never had bad service or food. We have ordered wings, fries, onion straws, chicken sliders, fried pickles, and ice cold beer. The last time we went I was a little disappointed in the cleanliness of the restaurant. They were not busy. The booths were dirty seats and tables. We switched twice looking for a clean area to eat in. This was the first time we have noticed the place being dirty. We will go back."
Hooters,hooters original chicken strip cheese sandwich,"I give the extra star for the pretty waitresses...yeah, they did something right.

Anyway, do you like eating frozen bagged food dumped into a deep fryer while your waitress, in her tight shirt and short pants, flirts money out of you?  The soda was a bit watered down, the chicken was disgusting.  It's embarrassing how much the waitresses try to embezzle tips out if you.  Let's face it, this is what the guys go there for.  They certainly can't tell you that they go for the food...again, it was disgusting.  

My suggestion, if you want to meet women, join a dating site, if you want good food, go somewhere else.  In either case, don't go here."
Hooters,hooters original chicken strip cheese sandwich,"I absolutely love this Hooters,  Every time I come in with my husband and teenaged son, the waitresses are always so pleasant and helpful.  I love their parmesan chicken wings so I keep going back for more.

Anyone saying that this place is demeaning to women, I say this. No one is forcing you to go here.   Nobody is forcing these girls to work here.  I am sure that these girls make nice tips as they are so friendly to the customers.  I wish a lot of other restaurants in Madison had waitresses half as friendly as the Hooters' girls.

Excellent location just off I-90.  Food has always been good.  It's not gourmet but good for bar food."
Hooters,smothered chicken sandwich,"We have eaten here many times. We have never had bad service or food. We have ordered wings, fries, onion straws, chicken sliders, fried pickles, and ice cold beer. The last time we went I was a little disappointed in the cleanliness of the restaurant. They were not busy. The booths were dirty seats and tables. We switched twice looking for a clean area to eat in. This was the first time we have noticed the place being dirty. We will go back."
Hooters,smothered chicken sandwich,"I give the extra star for the pretty waitresses...yeah, they did something right.

Anyway, do you like eating frozen bagged food dumped into a deep fryer while your waitress, in her tight shirt and short pants, flirts money out of you?  The soda was a bit watered down, the chicken was disgusting.  It's embarrassing how much the waitresses try to embezzle tips out if you.  Let's face it, this is what the guys go there for.  They certainly can't tell you that they go for the food...again, it was disgusting.  

My suggestion, if you want to meet women, join a dating site, if you want good food, go somewhere else.  In either case, don't go here."
Hooters,smothered chicken sandwich,"I absolutely love this Hooters,  Every time I come in with my husband and teenaged son, the waitresses are always so pleasant and helpful.  I love their parmesan chicken wings so I keep going back for more.

Anyone saying that this place is demeaning to women, I say this. No one is forcing you to go here.   Nobody is forcing these girls to work here.  I am sure that these girls make nice tips as they are so friendly to the customers.  I wish a lot of other restaurants in Madison had waitresses half as friendly as the Hooters' girls.

Excellent location just off I-90.  Food has always been good.  It's not gourmet but good for bar food."
Nam's Noodle,k35. korean bbq short ribs,"I ordered the Korean short ribs and the mango bubble tea. The Korean short ribs were a little disappointing, not grilled enough And a bit too chewy. The mango bubble tea was delicious. Generous portion and quick delivery."
Nam's Noodle,k35. korean bbq short ribs,"I have to be honest in that the two stars I'm giving isn't really all that fair to Nam's Noodle.

I can only eat one dish at this place as I've got a food allergy to onions; knowing full well that onions are critical to taste for a lot of dishes, I try and stick to this one dish. Also because I generally feel guilty if I have to ask to have it removed. With that said, the one dish I can eat here is OK; the barbecued honey pork ribs are pretty solid and have a pretty decent taste, but it's nothing extraordinary.

The service isn't phenomenal either; they do what they're supposed to, but they don't really go above and beyond. Also, you have to spend $20 to be able to run a credit card here, so for someone that rarely has cash, $20 is a bit too much to spend on mediocre food.

But Nam's saving grace is its traditional-style karaoke rooms. Although a lot of the songs are mostly Asian (and by this, predominantly Korean, Japanese and Chinese), there are American/English songs there as well. And while they're only MIDI-versions of the songs, it still provides a lot of fun if you've got a lot of friends with you.

I've got some pretty good memories associated with this place, but it's not somewhere I go to a lot anyways."
The Taco Shop,side of cheese,"My experience with the Taco Shop was as extreme letdown. My friend and I hit up Taco Shop after one night and were thoroughly disappointed with our experience. I could have made the tacos at home. The tortilla was cold, the cheese tasted like Sargento - not melty and delicious like the asadero cheese from Burrito Drive or the Sabores Latinos food cart. Not even decent enough for a late night snack. Horrible horrible horrible."
The Taco Shop,side of cheese,"THE BRANCH BROUGHT IN FROM AMSTERDAM BREAKS
When I looked at the menu I immediately and naturally made up my mind and ordered 3 soft shell tacos, and a side of guacamole that totaled a little under $10.  I thought I would try each of the different meats they offer.  Shredded beef, ground beef, and shredded chicken.  This was disappointing because I like the option of grilled meats.  

The tacos were nothing special.  Although they are stuffed with the standard which includes: meat, cheese, sour cream, lettuce, and pica de gallo, the flavor was nothing special.  When I think of tasty mexican fare that has been memorable I think of big bold flavors.  The two salsas that were served were both red.  Mild was not very flavorful, the hot was and added a nice little kick to the tacos.  The gauc. was good.  Although, it was very smooth.  The guac had no chunks of avocado, the texture made it seem as though it had all been run through a blender.  I also think that it was more of a crema which did not please me.  What was nice is that they included a small handful of chips which were very good.  Thin, fresh, and salted to perfection.  
Out of the tacos meats I liked the shredded beef the best.  Would I go back?  Sure, but I would not get the tacos again.  Hopefully the chimi will have better luck."
The Taco Shop,side of cheese,"I've never been all that into skiing. I always considered myself more of a snowboarder. Skiing just always seemed so easy. Anyone can make a pizza slice with their skis and head down a hill. Piece of cake. You see children doing it all the time.

That's the thing about skiing though...it's only really easy at the beginning. Most people can do it, but it takes so much time and energy to get truly great at skiing. There is a night-and-day difference between the people on the bunny hills and the people hitting the double black diamonds.

In this way, making tacos is pretty much exactly like skiing. Anyone (even a child) can make something and call it a taco...but to make a truly great taco...that takes something special. The Taco Shop does not have that something. The Taco Shop hasn't begun to even consider the possibility of taking the ski lift up the mountain. The Taco Shop is stuck on the bunny hills.

I arrived shortly after 9pm with a small group of friends. There was a decent sized group of people there when we arrived, but they had all finished eating. By the looks of things, the kitchen was waiting for our orders to come in. I ordered three tacos at the counter: carne asada (steak), carnitas (pork), and a roasted veggie. When you order three tacos you also receive beans (black or pinto) and rice on the side. 

We waited somewhere between 5-10 minutes for our food to be brought to the table. While we waited we had some time to take in the decor. The place looks nice enough. They were clearly on a budget, but it all came together okay. It appears they're going for a bit of a west coast nautical theme. They have a surfboard mounted on one of the walls and the color scheme is indicative of a Southern California beach shack...but, confusingly, they don't offer any seafood tacos. No shrimp. No fish. Nothing. Weird. Oh well.

Before the food arrived a friend asked if they make their own corn tortillas in house. We were informed they do not...and you could tell. The individual tortillas were extremely thick to begin with, and, inexplicably, they doubled them up.

All three tacos I ordered looking fairly traditional. The carne asada was served with onion, cilantro, and avocado, the carnitas had just cilantro, and the veggie was topped with a bit of cheese. My guess is that this minimalist preparation is designed to really highlight the meat...which is unfortunate because the meat wasn't noteworthy in any way. The carne asada was pretty well cooked but had virtually no seasoning, and the carnitas were the exact opposite.

All of the issues I had with the tacos could have forgiven if there had been some selection of homemade salsas to accompany my tacos, but, alas, there was no salsa bar in sight.

Onto the sides...the beans were fine. Nothing special, but not bad. The rice on the other hand was terrible. It had the consistency of Uncle Ben's minute rice. I would not be surprised if it had been microwaved.

I've really struggled to figure out why it would take more than 2 minutes to dish out tacos when the kitchen isn't making its own tortillas or salsas. You're basically just scooping meat into a shell.

If you're looking for good late night food hit up any one of the food carts dotted throughout Madison. If you're looking to support a local business in the vicinity walk straight out of the Taco Shop and head to Ians Pizza. If you're looking for a mediocre taco you can find Qdoba and Chipotle right on State St.

To make it in Madison you can't be on the bunny hills...you have to master the double black diamonds."
The Taco Shop,side of cheese,"I went there the other day, because I wanted mexican food and it was close by to my apartment. Let's just say I will never go back. It was the most horrible experience I had in any restaurant I have ever been to. When I walked in, I took a look at the menu and I saw a guy in the back room that was just staring and didn't even say hi or greet us or anything. Then after 5 mins he came out and just stared at us again and didn't even say anything. When I started ordering he rolled his eyes at everything I said. Then he said my total was 14 dollars. Then I asked him if I could get a side of extra habenero salsa, and he said the nachos already came with salsa and refused to add an extra side of it to the order under any circumstances. Is this a joke? He snapped at me. Then he charged my card and gave me a receipt that said 20 dollars on it when he said my total was 14. I questioned him as to why this was. In the rudest and most hostile manner he proceeded to do some weird made up math that made no sense. I waited to get the receipt and immediately saw mistakes, and he did in fact over charge me and added things I didn't even order. I slapped the receipt down and demanded for a refund. At this point he felt stupid and calmed down his hostility. I got my refund and immediately left. I recommend not to go to this place unless you want terrible hostile service from psycho people. He honestly looked and behaved in a deranged manner. Once again, this was my worse experience in my whole entire life in a restaurant."
The Taco Shop,side of fresco cheese,"My experience with the Taco Shop was as extreme letdown. My friend and I hit up Taco Shop after one night and were thoroughly disappointed with our experience. I could have made the tacos at home. The tortilla was cold, the cheese tasted like Sargento - not melty and delicious like the asadero cheese from Burrito Drive or the Sabores Latinos food cart. Not even decent enough for a late night snack. Horrible horrible horrible."
The Taco Shop,side of fresco cheese,"THE BRANCH BROUGHT IN FROM AMSTERDAM BREAKS
When I looked at the menu I immediately and naturally made up my mind and ordered 3 soft shell tacos, and a side of guacamole that totaled a little under $10.  I thought I would try each of the different meats they offer.  Shredded beef, ground beef, and shredded chicken.  This was disappointing because I like the option of grilled meats.  

The tacos were nothing special.  Although they are stuffed with the standard which includes: meat, cheese, sour cream, lettuce, and pica de gallo, the flavor was nothing special.  When I think of tasty mexican fare that has been memorable I think of big bold flavors.  The two salsas that were served were both red.  Mild was not very flavorful, the hot was and added a nice little kick to the tacos.  The gauc. was good.  Although, it was very smooth.  The guac had no chunks of avocado, the texture made it seem as though it had all been run through a blender.  I also think that it was more of a crema which did not please me.  What was nice is that they included a small handful of chips which were very good.  Thin, fresh, and salted to perfection.  
Out of the tacos meats I liked the shredded beef the best.  Would I go back?  Sure, but I would not get the tacos again.  Hopefully the chimi will have better luck."
